5.7;1;7.02
5.7;1;6.82
5.7;1;6.62
5.7;1;6.42
5.7;1;6.22
5.7;1;6.02
5.7;1;5.82
5.7;1;5.62
5.7;1;5.42
5.7;1;5.22
5.7;1;5.05
5.7;1;5.02
5.7;1;4.99
5.7;1;4.96
5.7;1;4.93
5.7;1;4.90
5.7;1;4.87
5.7;1;4.84
5.7;1;4.81
5.7;1;4.78
5.7;1;4.75
5.7;1;4.72
5.7;1;4.69
5.7;1;4.66
5.7;1;4.63
5.7;1;4.57
5.7;1;4.54
5.7;1;4.51
5.7;1;4.48
5.7;1;4.45
5.7;1;4.42
5.7;1;4.39
5.7;1;4.36
5.7;1;4.33
5.7;1;4.30
5.7;1;4.27
5.7;1;4.24
5.7;1;4.21
5.7;1;4.18
5.7;1;4.15
5.7;1;4.12
5.7;1;4.09
5.7;1;4.06
5.7;1;4.03
5.7;1;4.00
5.7;1;3.97
5.7;1;3.94
5.7;1;3.91
5.7;1;3.88
5.7;1;3.85
5.7;1;3.82
5.7;1;3.79
5.7;1;3.76
5.7;1;3.73
5.7;1;3.67
5.7;1;3.64
5.7;1;3.61
5.7;1;3.58
5.7;1;3.55
5.7;1;3.52
5.7;1;3.49
5.7;1;3.46
5.7;1;3.43
5.7;1;3.40
5.7;1;3.37
5.7;1;3.34
5.7;1;3.31
5.7;1;3.28
5.7;1;3.25
5.7;1;3.22
5.7;1;3.19
5.7;1;3.16
5.7;1;3.13
5.7;1;3.10
5.7;1;3.07
5.7;1;3.04
5.7;1;3.01
5.7;1;2.98
5.7;1;2.95
5.7;1;2.92
5.7;1;2.89
5.7;1;2.83
5.7;1;2.80
5.7;1;2.77
5.7;1;2.74
5.7;1;2.71
5.7;1;2.68
5.7;1;2.65
5.7;1;2.62
5.7;1;2.59
5.7;1;2.53
5.7;1;2.50
5.7;1;2.47
5.7;1;2.44
5.7;1;2.41
5.7;1;2.38
5.7;1;2.35
5.7;1;2.32
5.7;1;2.29
5.7;1;2.26
5.7;1;2.23
5.7;1;2.20
5.7;1;2.17
5.7;1;2.14
5.7;1;2.11
5.7;1;2.08
5.7;1;2.05
5.7;1;2.02
5.7;1;1.99
5.7;1;1.96
5.7;1;1.93
5.7;1;1.90
5.7;1;1.87
5.7;1;1.84
5.7;1;1.81
5.7;1;1.78
5.7;1;1.75
5.7;1;1.72
5.7;1;1.69
5.7;1;1.66
5.7;1;1.63
5.7;1;1.60
5.7;1;1.57
5.7;1;1.51
5.7;1;1.48
5.7;1;1.45
5.7;1;1.42
5.7;1;1.39
5.7;1;1.36
5.7;1;1.33
5.7;1;1.30
5.7;1;1.27
5.7;1;1.24
5.7;1;1.21
5.7;1;1.18
5.7;1;1.15
5.7;1;1.12
5.7;1;1.09
5.7;1;1.06
5.7;1;1.03
5.7;1;1.00
5.7;1;0.97
5.7;1;0.94
5.7;1;0.91
5.7;1;0.88
5.7;1;0.85
5.7;1;0.82
5.7;1;0.79
5.7;1;0.76
5.7;1;0.73
5.7;1;0.70
5.7;1;0.67
5.7;1;0.64
5.7;1;0.61
5.7;1;0.58
5.7;1;0.52
5.7;1;0.49
5.7;1;0.46
5.7;1;0.43
5.7;1;0.40
5.7;1;0.37
5.7;1;0.34
5.7;1;0.31
5.7;1;0.28
5.7;1;0.25
5.7;1;0.22
5.7;1;0.19
5.7;1;0.01
5.7;1;-0.02
5.7;1;-0.05
5.7;1;-0.08
5.7;1;-0.11
5.7;1;-0.14
5.7;1;-0.17
5.7;1;-0.20
5.7;1;-0.23
5.7;1;-0.29
5.7;1;-0.32
5.7;1;-0.35
5.7;1;-0.38
5.7;1;-0.41
5.7;1;-0.44
5.7;1;-0.47
5.7;1;-0.50
5.7;1;-0.53
5.7;1;-0.56
5.7;1;-0.59
5.7;1;-0.62
5.7;1;-0.65
5.7;1;-0.68
5.7;1;-0.71
5.7;1;-0.74
5.7;1;-0.77
5.7;1;-0.80
5.7;1;-0.83
5.7;1;-0.89
5.7;1;-0.92
5.7;1;-0.95
5.7;1;-0.98
5.7;1;-1.01
5.7;1;-1.04
5.7;1;-1.07
5.7;1;-1.10
5.7;1;-1.13
5.7;1;-1.16
5.7;1;-1.19
5.7;1;-1.22
5.7;1;-1.25
5.7;1;-1.28
5.7;1;-1.31
5.7;1;-1.34
5.7;1;-1.37
5.7;1;-1.40
5.7;1;-1.43
5.7;1;-1.46
5.7;1;-1.49
5.7;1;-1.52
5.7;1;-1.55
5.7;1;-1.58
5.7;1;-1.64
5.7;1;-1.67
5.7;1;-1.70
5.7;1;-1.73
5.7;1;-1.76
5.7;1;-1.79
5.7;1;-1.82
5.7;1;-1.85
5.7;1;-1.88
5.7;1;-1.91
5.7;1;-1.97
5.7;1;-2.00
5.7;1;-2.03
5.7;1;-2.06
5.7;1;-2.09
5.7;1;-2.12
5.7;1;-2.15
5.7;1;-2.18
5.7;1;-2.24
5.7;1;-2.27
5.7;1;-2.30
5.7;1;-2.33
5.7;1;-2.36
5.7;1;-2.39
5.7;1;-2.42
5.7;1;-2.48
5.7;1;-2.51
5.7;1;-2.54
5.7;1;-2.57
5.7;1;-2.60
5.7;1;-2.63
5.7;1;-2.66
5.7;1;-2.69
5.7;1;-2.72
5.7;1;-2.75
5.7;1;-2.78
5.7;1;-2.81
5.7;1;-2.84
5.7;1;-2.87
5.7;1;-2.90
5.7;1;-2.93
5.7;1;-2.96
5.7;1;-2.99
5.7;1;-3.05
5.7;1;-3.08
5.7;1;-3.11
5.7;1;-3.14
5.7;1;-3.17
5.7;1;-3.20
5.7;1;-3.23
5.7;1;-3.26
5.7;1;-3.29
5.7;1;-3.32
5.7;1;-3.35
5.7;1;-3.38
5.7;1;-3.41
5.7;1;-3.44
5.7;1;-3.47
5.7;1;-3.50
5.7;1;-3.53
5.7;1;-3.56
5.7;1;-3.59
5.7;1;-3.62
5.7;1;-3.65
5.7;1;-3.68
5.7;1;-3.71
5.7;1;-3.77
5.7;1;-3.80
5.7;1;-3.83
5.7;1;-3.86
5.7;1;-3.89
5.7;1;-3.92
5.7;1;-3.95
5.7;1;-3.98
5.7;1;-4.01
5.7;1;-4.04
5.7;1;-4.07
5.7;1;-4.10
5.7;1;-4.13
5.7;1;-4.16
5.7;1;-4.19
5.7;1;-4.22
5.7;1;-4.25
5.7;1;-4.28
5.7;1;-4.31
5.7;1;-4.37
5.7;1;-4.40
5.7;1;-4.43
5.7;1;-4.46
5.7;1;-4.49
5.7;1;-4.52
5.7;1;-4.55
5.7;1;-4.58
5.7;1;-4.61
5.7;1;-4.64
5.7;1;-4.67
5.7;1;-4.70
5.7;1;-4.73
5.7;1;-4.76
5.7;1;-4.79
5.7;1;-4.82
5.7;1;-4.85
5.7;1;-4.88
5.7;1;-4.91
5.7;1;-4.94
5.7;1;-4.97
5.7;1;-5.00
5.7;1;-5.03
5.7;1;-5.06
5.7;1;-5.09
5.7;1;-5.12
5.7;1;-5.15
5.7;1;-5.18
5.7;1;-5.21
5.7;1;-5.24
5.7;1;-5.27
5.7;1;-5.30
5.7;1;-5.33
5.7;1;-5.36
5.7;1;-5.39
5.7;1;-5.42
