ID;x;y;z;T
;;;; 
;R;R;R;R
;;;; 
;Coordinate X;Coordinate Y;Coordinate z;Temperature
;;;;11/04/2023
NODE1;75.679;-42.189;0;8.5
NODE1;75.679;-42.189;0;8.84
NODE1;75.679;-42.189;0;9.19
NODE1;75.679;-42.189;0;9.61
NODE1;75.679;-42.189;0;10.08
NODE1;75.679;-42.189;0;10.64
NODE1;75.679;-42.189;0;11.03
NODE1;75.679;-42.189;0;11.32
NODE1;75.679;-42.189;0;11.91
NODE1;75.679;-42.189;0;12.42
NODE1;75.679;-42.189;0;12.88
NODE1;75.679;-42.189;0;13.18
NODE1;75.679;-42.189;0;13.37
NODE1;75.679;-42.189;0;13.79
NODE1;75.679;-42.189;0;13.97
NODE1;75.679;-42.189;0;14.2
NODE1;75.679;-42.189;0;14.6
NODE1;75.679;-42.189;0;14.71
NODE1;75.679;-42.189;0;14.81
NODE1;75.679;-42.189;0;14.94
NODE1;75.679;-42.189;0;15.32
NODE1;75.679;-42.189;0;14.94
NODE1;75.679;-42.189;0;15.25
NODE1;75.679;-42.189;0;15.25
NODE1;75.679;-42.189;0;15.13
NODE1;75.679;-42.189;0;14.77
NODE1;75.679;-42.189;0;14.77
NODE1;75.679;-42.189;0;14.12
NODE1;75.679;-42.189;0;13.18
NODE1;75.679;-42.189;0;12.24
NODE1;75.679;-42.189;0;11.53
NODE1;75.679;-42.189;0;11.03
NODE1;75.679;-42.189;0;10.64
NODE1;75.679;-42.189;0;10.04
NODE1;75.679;-42.189;0;9.88
NODE1;75.679;-42.189;0;9.79
NODE1;75.679;-42.189;0;9.58
NODE1;75.679;-42.189;0;9.31
NODE1;75.679;-42.189;0;9.29
NODE1;75.679;-42.189;0;9.19
NODE1;75.679;-42.189;0;9.16
NODE1;75.679;-42.189;0;9.08
NODE1;75.679;-42.189;0;8.8
NODE2;76.403;-38.774;0;8.95
NODE 2;76.403;-38.774;0;8.92
NODE2;76.403;-38.774;0;8.89
NODE2;76.403;-38.774;0;8.87
NODE2;76.403;-38.774;0;8.87
NODE2;76.403;-38.774;0;8.87
NODE2;76.403;-38.774;0;8.84
NODE2;76.403;-38.774;0;8.83
NODE2;76.403;-38.774;0;8.8
NODE2;76.403;-38.774;0;8.82
NODE2;76.403;-38.774;0;8.83
NODE2;76.403;-38.774;0;8.88
NODE2;76.403;-38.774;0;8.92
NODE2;76.403;-38.774;0;8.92
NODE2;76.403;-38.774;0;8.93
NODE2;76.403;-38.774;0;8.93
NODE2;76.403;-38.774;0;8.97
NODE2;76.403;-38.774;0;8.92
NODE2;76.403;-38.774;0;8.97
NODE2;76.403;-38.774;0;8.95
NODE2;76.403;-38.774;0;8.93
NODE2;76.403;-38.774;0;8.89
NODE2;76.403;-38.774;0;8.87
NODE2;76.403;-38.774;0;8.86
NODE2;76.403;-38.774;0;8.94
NODE2;76.403;-38.774;0;8.96
NODE2;76.403;-38.774;0;8.97
NODE2;76.403;-38.774;0;9.02
NODE2;76.403;-38.774;0;9.05
NODE2;76.403;-38.774;0;9.08
NODE2;76.403;-38.774;0;9.09
NODE2;76.403;-38.774;0;9.07
NODE2;76.403;-38.774;0;9.12
NODE2;76.403;-38.774;0;9.19
NODE2;76.403;-38.774;0;9.19
NODE2;76.403;-38.774;0;9.23
NODE2;76.403;-38.774;0;9.26
NODE2;76.403;-38.774;0;9.32
NODE2;76.403;-38.774;0;9.33
NODE2;76.403;-38.774;0;9.4
NODE2;76.403;-38.774;0;9.45
NODE2;76.403;-38.774;0;9.43
NODE2;76.403;-38.774;0;9.53
NODE2;76.403;-38.774;0;9.57
NODE2;76.403;-38.774;0;9.64
NODE2;76.403;-38.774;0;9.66
NODE2;76.403;-38.774;0;9.68
NODE2;76.403;-38.774;0;9.7
NODE2;76.403;-38.774;0;9.72
NODE2;76.403;-38.774;0;9.82
NODE2;76.403;-38.774;0;9.78
NODE2;76.403;-38.774;0;9.73
NODE2;76.403;-38.774;0;9.78
NODE2;76.403;-38.774;0;9.76
NODE2;76.403;-38.774;0;9.73
NODE2;76.403;-38.774;0;9.74
NODE2;76.403;-38.774;0;9.74
NODE2;76.403;-38.774;0;9.69
NODE2;76.403;-38.774;0;9.63
NODE2;76.403;-38.774;0;9.61
NODE2;76.403;-38.774;0;9.58
NODE2;76.403;-38.774;0;9.58
NODE2;76.403;-38.774;0;9.53
NODE2;76.403;-38.774;0;9.53
NODE2;76.403;-38.774;0;9.52
NODE2;76.403;-38.774;0;9.49
NODE2;76.403;-38.774;0;9.46
NODE2;76.403;-38.774;0;9.38
NODE2;76.403;-38.774;0;9.43
NODE2;76.403;-38.774;0;9.39
NODE2;76.403;-38.774;0;9.42
NODE2;76.403;-38.774;0;9.38
NODE3;65.487;-43.275;0;9.53
NODE3;65.487;-43.275;0;9.5
NODE3;65.487;-43.275;0;9.49
NODE3;65.487;-43.275;0;9.5
NODE3;65.487;-43.275;0;9.48
NODE3;65.487;-43.275;0;9.44
NODE3;65.487;-43.275;0;9.46
NODE3;65.487;-43.275;0;9.38
NODE3;65.487;-43.275;0;9.41
NODE3;65.487;-43.275;0;9.45
NODE3;65.487;-43.275;0;9.45
NODE3;65.487;-43.275;0;9.45
NODE3;65.487;-43.275;0;9.49
NODE3;65.487;-43.275;0;9.47
NODE3;65.487;-43.275;0;9.52
NODE3;65.487;-43.275;0;9.57
NODE3;65.487;-43.275;0;9.52
NODE3;65.487;-43.275;0;9.49
NODE3;65.487;-43.275;0;9.53
NODE3;65.487;-43.275;0;9.54
NODE3;65.487;-43.275;0;9.55
NODE3;65.487;-43.275;0;9.52
NODE3;65.487;-43.275;0;9.46
NODE3;65.487;-43.275;0;9.52
NODE3;65.487;-43.275;0;9.51
NODE3;65.487;-43.275;0;9.54
NODE3;65.487;-43.275;0;9.54
NODE3;65.487;-43.275;0;9.56
NODE3;65.487;-43.275;0;9.63
NODE3;65.487;-43.275;0;9.61
NODE3;65.487;-43.275;0;9.64
NODE3;65.487;-43.275;0;9.68
NODE3;65.487;-43.275;0;9.76
NODE3;65.487;-43.275;0;9.78
NODE3;65.487;-43.275;0;9.76
NODE3;65.487;-43.275;0;9.85
NODE3;65.487;-43.275;0;9.8
NODE3;65.487;-43.275;0;9.92
NODE3;65.487;-43.275;0;10.01
NODE3;65.487;-43.275;0;10.04
NODE3;65.487;-43.275;0;10.08
NODE3;65.487;-43.275;0;10.13
NODE3;65.487;-43.275;0;10.19
NODE3;65.487;-43.275;0;10.27
NODE3;65.487;-43.275;0;10.29
NODE3;65.487;-43.275;0;10.32
NODE3;65.487;-43.275;0;10.39
NODE3;65.487;-43.275;0;10.41
NODE3;65.487;-43.275;0;10.36
NODE3;65.487;-43.275;0;10.49
NODE3;65.487;-43.275;0;10.44
NODE3;65.487;-43.275;0;10.44
NODE3;65.487;-43.275;0;10.35
NODE3;65.487;-43.275;0;10.35
NODE3;65.487;-43.275;0;10.37
NODE3;65.487;-43.275;0;10.32
NODE3;65.487;-43.275;0;10.28
NODE3;65.487;-43.275;0;10.29
NODE3;65.487;-43.275;0;10.25
NODE3;65.487;-43.275;0;10.25
NODE3;65.487;-43.275;0;10.2
NODE3;65.487;-43.275;0;10.19
NODE3;65.487;-43.275;0;10.13
NODE3;65.487;-43.275;0;10.13
NODE3;65.487;-43.275;0;10.12
NODE3;65.487;-43.275;0;10.09
NODE3;65.487;-43.275;0;10.03
NODE3;65.487;-43.275;0;9.97
NODE3;65.487;-43.275;0;10
NODE3;65.487;-43.275;0;10.01
NODE3;65.487;-43.275;0;9.99
NODE3;65.487;-43.275;0;9.99
NODE4;66.211;-27.513;0;9.69
NODE4;66.211;-27.513;0;9.67
NODE4;66.211;-27.513;0;9.62
NODE4;66.211;-27.513;0;9.62
NODE4;66.211;-27.513;0;9.58
NODE4;66.211;-27.513;0;9.56
NODE4;66.211;-27.513;0;9.55
NODE4;66.211;-27.513;0;9.55
NODE4;66.211;-27.513;0;9.48
NODE4;66.211;-27.513;0;9.52
NODE4;66.211;-27.513;0;9.49
NODE4;66.211;-27.513;0;9.59
NODE4;66.211;-27.513;0;9.64
NODE4;66.211;-27.513;0;9.65
NODE4;66.211;-27.513;0;9.62
NODE4;66.211;-27.513;0;9.69
NODE4;66.211;-27.513;0;9.66
NODE4;66.211;-27.513;0;9.62
NODE4;66.211;-27.513;0;9.65
NODE4;66.211;-27.513;0;9.69
NODE4;66.211;-27.513;0;9.68
NODE4;66.211;-27.513;0;9.64
NODE4;66.211;-27.513;0;9.59
NODE4;66.211;-27.513;0;9.6
NODE4;66.211;-27.513;0;9.62
NODE4;66.211;-27.513;0;9.65
NODE4;66.211;-27.513;0;9.71
NODE4;66.211;-27.513;0;9.77
NODE4;66.211;-27.513;0;9.79
NODE4;66.211;-27.513;0;9.74
NODE4;66.211;-27.513;0;9.74
NODE4;66.211;-27.513;0;9.76
NODE4;66.211;-27.513;0;9.79
NODE4;66.211;-27.513;0;9.82
NODE4;66.211;-27.513;0;9.81
NODE4;66.211;-27.513;0;9.93
NODE4;66.211;-27.513;0;9.97
NODE4;66.211;-27.513;0;10.01
NODE4;66.211;-27.513;0;10.09
NODE4;66.211;-27.513;0;10.09
NODE4;66.211;-27.513;0;10.17
NODE4;66.211;-27.513;0;10.2
NODE4;66.211;-27.513;0;10.45
NODE4;66.211;-27.513;0;10.44
NODE4;66.211;-27.513;0;10.51
NODE4;66.211;-27.513;0;10.61
NODE4;66.211;-27.513;0;10.61
NODE4;66.211;-27.513;0;10.62
NODE4;66.211;-27.513;0;10.67
NODE4;66.211;-27.513;0;10.82
NODE4;66.211;-27.513;0;10.76
NODE4;66.211;-27.513;0;10.72
NODE4;66.211;-27.513;0;10.7
NODE4;66.211;-27.513;0;10.7
NODE4;66.211;-27.513;0;10.66
NODE4;66.211;-27.513;0;10.62
NODE4;66.211;-27.513;0;10.64
NODE4;66.211;-27.513;0;10.47
NODE4;66.211;-27.513;0;10.4
NODE4;66.211;-27.513;0;10.35
NODE4;66.211;-27.513;0;10.31
NODE4;66.211;-27.513;0;10.21
NODE4;66.211;-27.513;0;10.25
NODE4;66.211;-27.513;0;10.28
NODE4;66.211;-27.513;0;10.25
NODE4;66.211;-27.513;0;10.22
NODE4;66.211;-27.513;0;10.16
NODE4;66.211;-27.513;0;10.09
NODE4;66.211;-27.513;0;10.11
NODE4;66.211;-27.513;0;10.14
NODE4;66.211;-27.513;0;10.03
NODE4;66.211;-27.513;0;10.01
NODE5;73.885;-34.023;0;9.11
NODE5;73.885;-34.023;0;9.14
NODE5;73.885;-34.023;0;9.07
NODE5;73.885;-34.023;0;9.08
NODE5;73.885;-34.023;0;9.04
NODE5;73.885;-34.023;0;9.03
NODE5;73.885;-34.023;0;9.01
NODE5;73.885;-34.023;0;8.97
NODE5;73.885;-34.023;0;8.98
NODE5;73.885;-34.023;0;9
NODE5;73.885;-34.023;0;9.03
NODE5;73.885;-34.023;0;9.08
NODE5;73.885;-34.023;0;9.1
NODE5;73.885;-34.023;0;9.1
NODE5;73.885;-34.023;0;9.13
NODE5;73.885;-34.023;0;9.13
NODE5;73.885;-34.023;0;9.11
NODE5;73.885;-34.023;0;9.13
NODE5;73.885;-34.023;0;9.12
NODE5;73.885;-34.023;0;9.1
NODE5;73.885;-34.023;0;9.13
NODE5;73.885;-34.023;0;9.1
NODE5;73.885;-34.023;0;9.09
NODE5;73.885;-34.023;0;9.14
NODE5;73.885;-34.023;0;9.14
NODE5;73.885;-34.023;0;9.15
NODE5;73.885;-34.023;0;9.25
NODE5;73.885;-34.023;0;9.23
NODE5;73.885;-34.023;0;9.22
NODE5;73.885;-34.023;0;9.25
NODE5;73.885;-34.023;0;9.27
NODE5;73.885;-34.023;0;9.27
NODE5;73.885;-34.023;0;9.33
NODE5;73.885;-34.023;0;9.41
NODE5;73.885;-34.023;0;9.44
NODE5;73.885;-34.023;0;9.48
NODE5;73.885;-34.023;0;9.52
NODE5;73.885;-34.023;0;9.57
NODE5;73.885;-34.023;0;9.65
NODE5;73.885;-34.023;0;9.73
NODE5;73.885;-34.023;0;9.71
NODE5;73.885;-34.023;0;9.83
NODE5;73.885;-34.023;0;9.85
NODE5;73.885;-34.023;0;9.92
NODE5;73.885;-34.023;0;9.98
NODE5;73.885;-34.023;0;9.99
NODE5;73.885;-34.023;0;10.02
NODE5;73.885;-34.023;0;10.01
NODE5;73.885;-34.023;0;10.1
NODE5;73.885;-34.023;0;10.12
NODE5;73.885;-34.023;0;10.1
